date,channel,device,country,visitors,signups,trial_users,paid_customers,mrr,visit_to_signup,signup_to_trial,trial_to_paid
2025-02-22,Facebook,Mobile,UK,327,13,4,0,0,0.039755351681957186,0.3076923076923077,0.0
2025-02-22,Referral,Desktop,Germany,369,29,14,5,1500,0.07859078590785908,0.4827586206896552,0.35714285714285715
2025-02-22,Email,Desktop,Germany,312,21,9,2,480,0.0673076923076923,0.42857142857142855,0.2222222222222222
2025-02-22,Direct,Tablet,USA,143,7,2,0,0,0.04895104895104895,0.2857142857142857,0.0
2025-02-22,Partner,Desktop,Germany,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-02-23,Organic,Desktop,UK,849,50,22,6,1320,0.05889281507656066,0.44,0.2727272727272727
2025-02-23,Google,Desktop,UK,700,38,15,3,660,0.054285714285714284,0.39473684210526316,0.2
2025-02-23,LinkedIn,Desktop,USA,50,4,2,0,0,0.08,0.5,0.0
2025-02-23,Facebook,Desktop,Australia,280,11,3,0,0,0.039285714285714285,0.2727272727272727,0.0
2025-02-23,Referral,Desktop,USA,476,38,19,7,2100,0.07983193277310924,0.5,0.3684210526315789
2025-02-23,Email,Desktop,Germany,50,3,1,0,0,0.06,0.3333333333333333,0.0
2025-02-23,Direct,Mobile,India,50,2,0,0,0,0.04,0.0,
2025-02-23,Partner,Desktop,UK,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-02-24,Organic,Desktop,UK,879,52,23,6,1320,0.05915813424345848,0.4423076923076923,0.2608695652173913
2025-02-24,Google,Desktop,UK,849,46,18,4,880,0.05418138987043581,0.391304347826087,0.2222222222222222
2025-02-24,LinkedIn,Desktop,UK,355,31,17,5,1750,0.08732394366197183,0.5483870967741935,0.29411764705882354
2025-02-24,Facebook,Desktop,UK,529,21,7,1,180,0.03969754253308128,0.3333333333333333,0.14285714285714285
2025-02-24,Referral,Mobile,Germany,343,27,13,4,1200,0.07871720116618076,0.48148148148148145,0.3076923076923077
2025-02-24,Email,Desktop,Australia,90,6,2,0,0,0.06666666666666667,0.3333333333333333,0.0
2025-02-24,Direct,Mobile,Australia,343,17,6,1,250,0.04956268221574344,0.35294117647058826,0.16666666666666666
2025-02-24,Partner,Mobile,UK,67,6,3,1,400,0.08955223880597014,0.5,0.3333333333333333
2025-02-25,Organic,Mobile,UK,1006,60,27,7,1540,0.05964214711729622,0.45,0.25925925925925924
2025-02-25,Google,Desktop,UK,385,21,8,2,440,0.05454545454545454,0.38095238095238093,0.25
2025-02-25,LinkedIn,Desktop,Germany,436,39,21,7,2450,0.08944954128440367,0.5384615384615384,0.3333333333333333
2025-02-25,Facebook,Mobile,Australia,274,10,3,0,0,0.0364963503649635,0.3,0.0
2025-02-25,Referral,Desktop,Germany,126,10,5,1,300,0.07936507936507936,0.5,0.2
2025-02-25,Email,Mobile,India,218,15,6,1,240,0.06880733944954129,0.4,0.16666666666666666
2025-02-25,Direct,Mobile,UK,411,20,8,2,500,0.04866180048661801,0.4,0.25
2025-02-25,Partner,Desktop,USA,260,26,15,6,2400,0.1,0.5769230769230769,0.4
2025-02-26,Organic,Mobile,Australia,846,50,22,6,1320,0.0591016548463357,0.44,0.2727272727272727
2025-02-26,Google,Desktop,UK,578,31,12,3,660,0.05363321799307959,0.3870967741935484,0.25
2025-02-26,LinkedIn,Desktop,Germany,179,16,8,2,700,0.0893854748603352,0.5,0.25
2025-02-26,Facebook,Desktop,Germany,530,21,7,1,180,0.03962264150943396,0.3333333333333333,0.14285714285714285
2025-02-26,Referral,Desktop,UK,72,5,2,0,0,0.06944444444444445,0.4,0.0
2025-02-26,Email,Mobile,Australia,50,3,1,0,0,0.06,0.3333333333333333,0.0
2025-02-26,Direct,Desktop,Germany,50,2,0,0,0,0.04,0.0,
2025-02-26,Partner,Desktop,India,156,15,9,3,1200,0.09615384615384616,0.6,0.3333333333333333
2025-02-27,Organic,Mobile,India,723,43,19,5,1100,0.059474412171507604,0.4418604651162791,0.2631578947368421
2025-02-27,Google,Desktop,UK,724,39,15,3,660,0.05386740331491713,0.38461538461538464,0.2
2025-02-27,LinkedIn,Mobile,Australia,217,19,10,3,1050,0.08755760368663594,0.5263157894736842,0.3
2025-02-27,Facebook,Desktop,Germany,519,20,7,1,180,0.038535645472061654,0.35,0.14285714285714285
2025-02-27,Referral,Mobile,USA,171,13,6,2,600,0.07602339181286549,0.46153846153846156,0.3333333333333333
2025-02-27,Email,Desktop,Germany,183,12,5,1,240,0.06557377049180328,0.4166666666666667,0.2
2025-02-27,Direct,Mobile,UK,354,17,6,1,250,0.0480225988700565,0.35294117647058826,0.16666666666666666
2025-02-27,Partner,Desktop,UK,258,25,15,6,2400,0.09689922480620156,0.6,0.4
2025-02-28,Organic,Mobile,USA,1132,67,30,8,1760,0.05918727915194346,0.44776119402985076,0.26666666666666666
2025-02-28,Google,Mobile,Australia,699,38,15,3,660,0.05436337625178827,0.39473684210526316,0.2
2025-02-28,LinkedIn,Desktop,UK,108,9,4,1,350,0.08333333333333333,0.4444444444444444,0.25
2025-02-28,Facebook,Desktop,India,302,12,4,0,0,0.039735099337748346,0.3333333333333333,0.0
2025-02-28,Referral,Mobile,Germany,50,4,2,0,0,0.08,0.5,0.0
2025-02-28,Email,Desktop,USA,206,14,6,1,240,0.06796116504854369,0.42857142857142855,0.16666666666666666
2025-02-28,Direct,Desktop,USA,314,15,6,1,250,0.04777070063694268,0.4,0.16666666666666666
2025-02-28,Partner,Mobile,Australia,81,8,4,1,400,0.09876543209876543,0.5,0.25
2025-03-01,Organic,Mobile,India,958,57,25,7,1540,0.059498956158663886,0.43859649122807015,0.28
2025-03-01,Google,Desktop,India,660,36,14,3,660,0.05454545454545454,0.3888888888888889,0.21428571428571427
2025-03-01,LinkedIn,Desktop,USA,508,45,24,8,2800,0.08858267716535433,0.5333333333333333,0.3333333333333333
2025-03-01,Facebook,Desktop,Australia,709,28,9,1,180,0.039492242595204514,0.32142857142857145,0.1111111111111111
2025-03-01,Referral,Desktop,India,391,31,15,5,1500,0.0792838874680307,0.4838709677419355,0.3333333333333333
2025-03-01,Email,Mobile,USA,498,34,15,4,960,0.06827309236947791,0.4411764705882353,0.26666666666666666
2025-03-01,Direct,Desktop,India,430,21,8,2,500,0.04883720930232558,0.38095238095238093,0.25
2025-03-01,Partner,Desktop,UK,70,7,4,1,400,0.1,0.5714285714285714,0.25
2025-03-02,Organic,Mobile,India,579,34,15,4,880,0.05872193436960276,0.4411764705882353,0.26666666666666666
2025-03-02,Google,Desktop,Australia,420,23,9,2,440,0.05476190476190476,0.391304347826087,0.2222222222222222
2025-03-02,LinkedIn,Mobile,India,283,25,13,4,1400,0.08833922261484099,0.52,0.3076923076923077
2025-03-02,Facebook,Mobile,India,325,13,4,0,0,0.04,0.3076923076923077,0.0
2025-03-02,Referral,Desktop,USA,50,4,2,0,0,0.08,0.5,0.0
2025-03-02,Email,Desktop,Germany,515,36,16,4,960,0.06990291262135923,0.4444444444444444,0.25
2025-03-02,Direct,Desktop,India,380,19,7,1,250,0.05,0.3684210526315789,0.14285714285714285
2025-03-02,Partner,Desktop,Germany,137,13,7,2,800,0.0948905109489051,0.5384615384615384,0.2857142857142857
2025-03-03,Organic,Mobile,Germany,944,56,25,7,1540,0.059322033898305086,0.44642857142857145,0.28
2025-03-03,Google,Desktop,UK,810,44,17,4,880,0.05432098765432099,0.38636363636363635,0.23529411764705882
2025-03-03,LinkedIn,Desktop,UK,103,9,4,1,350,0.08737864077669903,0.4444444444444444,0.25
2025-03-03,Facebook,Desktop,Germany,757,30,10,2,360,0.03963011889035667,0.3333333333333333,0.2
2025-03-03,Referral,Desktop,Australia,322,25,12,4,1200,0.07763975155279502,0.48,0.3333333333333333
2025-03-03,Email,Desktop,USA,396,27,12,3,720,0.06818181818181818,0.4444444444444444,0.25
2025-03-03,Direct,Desktop,Australia,124,6,2,0,0,0.04838709677419355,0.3333333333333333,0.0
2025-03-03,Partner,Mobile,Germany,63,6,3,1,400,0.09523809523809523,0.5,0.3333333333333333
2025-03-04,Organic,Desktop,USA,640,38,17,4,880,0.059375,0.4473684210526316,0.23529411764705882
2025-03-04,Google,Desktop,Australia,472,25,10,2,440,0.05296610169491525,0.4,0.2
2025-03-04,LinkedIn,Desktop,UK,377,33,18,6,2100,0.08753315649867374,0.5454545454545454,0.3333333333333333
2025-03-04,Facebook,Desktop,India,244,9,3,0,0,0.036885245901639344,0.3333333333333333,0.0
2025-03-04,Referral,Desktop,UK,231,18,9,3,900,0.07792207792207792,0.5,0.3333333333333333
2025-03-04,Email,Desktop,Germany,50,3,1,0,0,0.06,0.3333333333333333,0.0
2025-03-04,Direct,Mobile,Germany,377,18,7,1,250,0.04774535809018567,0.3888888888888889,0.14285714285714285
2025-03-04,Partner,Desktop,India,285,28,16,6,2400,0.09824561403508772,0.5714285714285714,0.375
2025-03-05,Organic,Desktop,Germany,1177,70,31,8,1760,0.059473237043330504,0.44285714285714284,0.25806451612903225
2025-03-05,Google,Mobile,USA,615,33,13,3,660,0.05365853658536585,0.3939393939393939,0.23076923076923078
2025-03-05,LinkedIn,Mobile,UK,248,22,12,4,1400,0.08870967741935484,0.5454545454545454,0.3333333333333333
2025-03-05,Facebook,Desktop,India,218,8,2,0,0,0.03669724770642202,0.25,0.0
2025-03-05,Referral,Desktop,India,176,14,7,2,600,0.07954545454545454,0.5,0.2857142857142857
2025-03-05,Email,Mobile,USA,109,7,3,0,0,0.06422018348623854,0.42857142857142855,0.0
2025-03-05,Direct,Desktop,UK,426,21,8,2,500,0.04929577464788732,0.38095238095238093,0.25
2025-03-05,Partner,Desktop,UK,274,27,16,6,2400,0.09854014598540146,0.5925925925925926,0.375
2025-03-06,Organic,Mobile,UK,767,46,20,5,1100,0.05997392438070404,0.43478260869565216,0.25
2025-03-06,Google,Desktop,Australia,605,33,13,3,660,0.05454545454545454,0.3939393939393939,0.23076923076923078
2025-03-06,LinkedIn,Tablet,Germany,433,38,20,7,2450,0.08775981524249422,0.5263157894736842,0.35
2025-03-06,Facebook,Mobile,USA,462,18,6,1,180,0.03896103896103896,0.3333333333333333,0.16666666666666666
2025-03-06,Referral,Tablet,Australia,50,4,2,0,0,0.08,0.5,0.0
2025-03-06,Email,Desktop,India,416,29,13,3,720,0.06971153846153846,0.4482758620689655,0.23076923076923078
2025-03-06,Direct,Desktop,Germany,50,2,0,0,0,0.04,0.0,
2025-03-06,Partner,Mobile,Australia,72,7,4,1,400,0.09722222222222222,0.5714285714285714,0.25
2025-03-07,Organic,Mobile,USA,716,42,18,5,1100,0.05865921787709497,0.42857142857142855,0.2777777777777778
2025-03-07,Google,Desktop,UK,1034,56,22,5,1100,0.05415860735009671,0.39285714285714285,0.22727272727272727
2025-03-07,LinkedIn,Desktop,UK,197,17,9,3,1050,0.08629441624365482,0.5294117647058824,0.3333333333333333
2025-03-07,Facebook,Mobile,India,593,23,8,1,180,0.0387858347386172,0.34782608695652173,0.125
2025-03-07,Referral,Mobile,India,413,33,16,6,1800,0.07990314769975787,0.48484848484848486,0.375
2025-03-07,Email,Mobile,India,104,7,3,0,0,0.0673076923076923,0.42857142857142855,0.0
2025-03-07,Direct,Mobile,India,285,14,5,1,250,0.04912280701754386,0.35714285714285715,0.2
2025-03-07,Partner,Mobile,USA,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-03-08,Organic,Mobile,India,682,40,18,5,1100,0.05865102639296188,0.45,0.2777777777777778
2025-03-08,Google,Desktop,USA,634,34,13,3,660,0.05362776025236593,0.38235294117647056,0.23076923076923078
2025-03-08,LinkedIn,Desktop,UK,94,8,4,1,350,0.0851063829787234,0.5,0.25
2025-03-08,Facebook,Desktop,Germany,528,21,7,1,180,0.03977272727272727,0.3333333333333333,0.14285714285714285
2025-03-08,Referral,Desktop,UK,272,21,10,3,900,0.07720588235294118,0.47619047619047616,0.3
2025-03-08,Email,Mobile,UK,135,9,4,1,240,0.06666666666666667,0.4444444444444444,0.25
2025-03-08,Direct,Desktop,India,240,12,4,1,250,0.05,0.3333333333333333,0.25
2025-03-08,Partner,Desktop,UK,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-03-09,Organic,Desktop,Germany,1149,68,30,8,1760,0.05918189730200174,0.4411764705882353,0.26666666666666666
2025-03-09,Google,Mobile,Australia,699,38,15,3,660,0.05436337625178827,0.39473684210526316,0.2
2025-03-09,LinkedIn,Desktop,Australia,480,43,23,8,2800,0.08958333333333333,0.5348837209302325,0.34782608695652173
2025-03-09,Facebook,Desktop,UK,521,20,7,1,180,0.03838771593090211,0.35,0.14285714285714285
2025-03-09,Referral,Desktop,India,67,5,2,0,0,0.07462686567164178,0.4,0.0
2025-03-09,Email,Desktop,USA,81,5,2,0,0,0.06172839506172839,0.4,0.0
2025-03-09,Direct,Desktop,USA,226,11,4,1,250,0.048672566371681415,0.36363636363636365,0.25
2025-03-09,Partner,Mobile,UK,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-03-10,Organic,Desktop,Australia,821,49,22,6,1320,0.05968331303288672,0.4489795918367347,0.2727272727272727
2025-03-10,Google,Desktop,UK,576,31,12,3,660,0.05381944444444445,0.3870967741935484,0.25
2025-03-10,LinkedIn,Desktop,Australia,303,27,14,4,1400,0.0891089108910891,0.5185185185185185,0.2857142857142857
2025-03-10,Facebook,Desktop,USA,477,19,6,1,180,0.039832285115303984,0.3157894736842105,0.16666666666666666
2025-03-10,Referral,Desktop,Australia,397,31,15,5,1500,0.07808564231738035,0.4838709677419355,0.3333333333333333
2025-03-10,Email,Desktop,USA,90,6,2,0,0,0.06666666666666667,0.3333333333333333,0.0
2025-03-10,Direct,Tablet,India,194,9,3,0,0,0.04639175257731959,0.3333333333333333,0.0
2025-03-10,Partner,Desktop,Germany,52,5,3,1,400,0.09615384615384616,0.6,0.3333333333333333
2025-03-11,Organic,Mobile,Germany,1049,62,27,7,1540,0.05910390848427073,0.43548387096774194,0.25925925925925924
2025-03-11,Google,Desktop,USA,837,46,18,4,880,0.054958183990442055,0.391304347826087,0.2222222222222222
2025-03-11,LinkedIn,Desktop,India,50,4,2,0,0,0.08,0.5,0.0
2025-03-11,Facebook,Mobile,Germany,400,16,5,1,180,0.04,0.3125,0.2
2025-03-11,Referral,Desktop,UK,376,30,15,5,1500,0.0797872340425532,0.5,0.3333333333333333
2025-03-11,Email,Desktop,Australia,210,14,6,1,240,0.06666666666666667,0.42857142857142855,0.16666666666666666
2025-03-11,Direct,Mobile,Australia,390,19,7,1,250,0.04871794871794872,0.3684210526315789,0.14285714285714285
2025-03-11,Partner,Mobile,Germany,239,23,13,5,2000,0.09623430962343096,0.5652173913043478,0.38461538461538464
2025-03-12,Organic,Mobile,Australia,695,41,18,5,1100,0.058992805755395686,0.43902439024390244,0.2777777777777778
2025-03-12,Google,Mobile,India,655,36,14,3,660,0.0549618320610687,0.3888888888888889,0.21428571428571427
2025-03-12,LinkedIn,Mobile,Germany,390,35,19,6,2100,0.08974358974358974,0.5428571428571428,0.3157894736842105
2025-03-12,Facebook,Desktop,UK,314,12,4,0,0,0.03821656050955414,0.3333333333333333,0.0
2025-03-12,Referral,Desktop,Australia,278,22,11,4,1200,0.07913669064748201,0.5,0.36363636363636365
2025-03-12,Email,Desktop,India,50,3,1,0,0,0.06,0.3333333333333333,0.0
2025-03-12,Direct,Desktop,India,50,2,0,0,0,0.04,0.0,
2025-03-12,Partner,Mobile,Germany,183,18,10,4,1600,0.09836065573770492,0.5555555555555556,0.4
2025-03-13,Organic,Desktop,India,937,56,25,7,1540,0.05976520811099253,0.44642857142857145,0.28
2025-03-13,Google,Mobile,UK,527,28,11,2,440,0.05313092979127135,0.39285714285714285,0.18181818181818182
2025-03-13,LinkedIn,Desktop,Australia,539,48,26,9,3150,0.08905380333951762,0.5416666666666666,0.34615384615384615
2025-03-13,Facebook,Desktop,Germany,516,20,7,1,180,0.03875968992248062,0.35,0.14285714285714285
2025-03-13,Referral,Desktop,UK,234,18,9,3,900,0.07692307692307693,0.5,0.3333333333333333
2025-03-13,Email,Desktop,UK,50,3,1,0,0,0.06,0.3333333333333333,0.0
2025-03-13,Direct,Desktop,USA,172,8,3,0,0,0.046511627906976744,0.375,0.0
2025-03-13,Partner,Desktop,USA,377,37,22,8,3200,0.09814323607427056,0.5945945945945946,0.36363636363636365
2025-03-14,Organic,Desktop,UK,733,43,19,5,1100,0.058663028649386086,0.4418604651162791,0.2631578947368421
2025-03-14,Google,Mobile,Australia,407,22,8,2,440,0.05405405405405406,0.36363636363636365,0.25
2025-03-14,LinkedIn,Desktop,Germany,79,7,3,1,350,0.08860759493670886,0.42857142857142855,0.3333333333333333
2025-03-14,Facebook,Desktop,USA,517,20,7,1,180,0.03868471953578337,0.35,0.14285714285714285
2025-03-14,Referral,Tablet,Australia,129,10,5,1,300,0.07751937984496124,0.5,0.2
2025-03-14,Email,Mobile,Australia,267,18,8,2,480,0.06741573033707865,0.4444444444444444,0.25
2025-03-14,Direct,Tablet,USA,50,2,0,0,0,0.04,0.0,
2025-03-14,Partner,Desktop,UK,181,18,10,4,1600,0.09944751381215469,0.5555555555555556,0.4
2025-03-15,Organic,Desktop,Australia,1028,61,27,7,1540,0.05933852140077821,0.4426229508196721,0.25925925925925924
2025-03-15,Google,Mobile,USA,667,36,14,3,660,0.053973013493253376,0.3888888888888889,0.21428571428571427
2025-03-15,LinkedIn,Mobile,India,259,23,12,4,1400,0.0888030888030888,0.5217391304347826,0.3333333333333333
2025-03-15,Facebook,Desktop,Australia,398,15,5,1,180,0.03768844221105527,0.3333333333333333,0.2
2025-03-15,Referral,Desktop,India,297,23,11,4,1200,0.07744107744107744,0.4782608695652174,0.36363636363636365
2025-03-15,Email,Mobile,UK,235,16,7,2,480,0.06808510638297872,0.4375,0.2857142857142857
2025-03-15,Direct,Mobile,Australia,50,2,0,0,0,0.04,0.0,
2025-03-15,Partner,Desktop,India,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-03-16,Organic,Desktop,India,989,59,26,7,1540,0.05965621840242669,0.4406779661016949,0.2692307692307692
2025-03-16,Google,Mobile,UK,701,38,15,3,660,0.05420827389443652,0.39473684210526316,0.2
2025-03-16,LinkedIn,Desktop,Australia,389,35,19,6,2100,0.08997429305912596,0.5428571428571428,0.3157894736842105
2025-03-16,Facebook,Desktop,Australia,399,15,5,1,180,0.03759398496240601,0.3333333333333333,0.2
2025-03-16,Referral,Desktop,Germany,94,7,3,1,300,0.07446808510638298,0.42857142857142855,0.3333333333333333
2025-03-16,Email,Desktop,UK,50,3,1,0,0,0.06,0.3333333333333333,0.0
2025-03-16,Direct,Desktop,India,439,21,8,2,500,0.04783599088838269,0.38095238095238093,0.25
2025-03-16,Partner,Mobile,India,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-03-17,Organic,Desktop,USA,979,58,26,7,1540,0.059244126659857,0.4482758620689655,0.2692307692307692
2025-03-17,Google,Desktop,UK,603,33,13,3,660,0.05472636815920398,0.3939393939393939,0.23076923076923078
2025-03-17,LinkedIn,Desktop,Australia,527,47,25,8,2800,0.08918406072106262,0.5319148936170213,0.32
2025-03-17,Facebook,Tablet,USA,574,22,7,1,180,0.03832752613240418,0.3181818181818182,0.14285714285714285
2025-03-17,Referral,Mobile,India,234,18,9,3,900,0.07692307692307693,0.5,0.3333333333333333
2025-03-17,Email,Mobile,USA,50,3,1,0,0,0.06,0.3333333333333333,0.0
2025-03-17,Direct,Tablet,India,211,10,4,1,250,0.04739336492890995,0.4,0.25
2025-03-17,Partner,Desktop,Germany,310,31,18,7,2800,0.1,0.5806451612903226,0.3888888888888889
2025-03-18,Organic,Desktop,India,952,57,25,7,1540,0.059873949579831935,0.43859649122807015,0.28
2025-03-18,Google,Desktop,Australia,761,41,16,4,880,0.05387647831800263,0.3902439024390244,0.25
2025-03-18,LinkedIn,Tablet,Germany,204,18,9,3,1050,0.08823529411764706,0.5,0.3333333333333333
2025-03-18,Facebook,Tablet,USA,422,16,5,1,180,0.037914691943127965,0.3125,0.2
2025-03-18,Referral,Mobile,UK,284,22,11,4,1200,0.07746478873239436,0.5,0.36363636363636365
2025-03-18,Email,Mobile,USA,316,22,9,2,480,0.06962025316455696,0.4090909090909091,0.2222222222222222
2025-03-18,Direct,Desktop,India,208,10,4,1,250,0.04807692307692308,0.4,0.25
2025-03-18,Partner,Desktop,India,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-03-19,Organic,Mobile,USA,983,58,26,7,1540,0.059003051881993895,0.4482758620689655,0.2692307692307692
2025-03-19,Google,Mobile,Germany,723,39,15,3,660,0.05394190871369295,0.38461538461538464,0.2
2025-03-19,LinkedIn,Tablet,Australia,145,13,7,2,700,0.0896551724137931,0.5384615384615384,0.2857142857142857
2025-03-19,Facebook,Desktop,Australia,271,10,3,0,0,0.03690036900369004,0.3,0.0
2025-03-19,Referral,Desktop,USA,498,39,19,7,2100,0.0783132530120482,0.48717948717948717,0.3684210526315789
2025-03-19,Email,Desktop,India,276,19,8,2,480,0.06884057971014493,0.42105263157894735,0.25
2025-03-19,Direct,Desktop,Australia,259,12,4,1,250,0.04633204633204633,0.3333333333333333,0.25
2025-03-19,Partner,Desktop,Australia,62,6,3,1,400,0.0967741935483871,0.5,0.3333333333333333
2025-03-20,Organic,Mobile,Australia,805,48,21,5,1100,0.05962732919254658,0.4375,0.23809523809523808
2025-03-20,Google,Mobile,USA,424,23,9,2,440,0.054245283018867926,0.391304347826087,0.2222222222222222
2025-03-20,LinkedIn,Mobile,Australia,242,21,11,3,1050,0.08677685950413223,0.5238095238095238,0.2727272727272727
2025-03-20,Facebook,Desktop,Germany,455,18,6,1,180,0.03956043956043956,0.3333333333333333,0.16666666666666666
2025-03-20,Referral,Mobile,Germany,427,34,17,6,1800,0.07962529274004684,0.5,0.35294117647058826
2025-03-20,Email,Desktop,India,136,9,4,1,240,0.0661764705882353,0.4444444444444444,0.25
2025-03-20,Direct,Desktop,USA,143,7,2,0,0,0.04895104895104895,0.2857142857142857,0.0
2025-03-20,Partner,Desktop,Germany,283,28,16,6,2400,0.0989399293286219,0.5714285714285714,0.375
2025-03-21,Organic,Mobile,Germany,722,43,19,5,1100,0.05955678670360111,0.4418604651162791,0.2631578947368421
2025-03-21,Google,Desktop,USA,900,49,19,4,880,0.05444444444444444,0.3877551020408163,0.21052631578947367
2025-03-21,LinkedIn,Desktop,USA,163,14,7,2,700,0.08588957055214724,0.5,0.2857142857142857
2025-03-21,Facebook,Desktop,USA,664,26,9,1,180,0.0391566265060241,0.34615384615384615,0.1111111111111111
2025-03-21,Referral,Mobile,UK,159,12,6,2,600,0.07547169811320754,0.5,0.3333333333333333
2025-03-21,Email,Tablet,UK,220,15,6,1,240,0.06818181818181818,0.4,0.16666666666666666
2025-03-21,Direct,Mobile,Australia,403,20,8,2,500,0.04962779156327544,0.4,0.25
2025-03-21,Partner,Desktop,USA,68,6,3,1,400,0.08823529411764706,0.5,0.3333333333333333
2025-03-22,Organic,Desktop,India,1178,70,31,8,1760,0.059422750424448216,0.44285714285714284,0.25806451612903225
2025-03-22,Google,Desktop,India,900,49,19,4,880,0.05444444444444444,0.3877551020408163,0.21052631578947367
2025-03-22,LinkedIn,Mobile,Australia,427,38,20,7,2450,0.08899297423887588,0.5263157894736842,0.35
2025-03-22,Facebook,Desktop,USA,388,15,5,1,180,0.03865979381443299,0.3333333333333333,0.2
2025-03-22,Referral,Tablet,Australia,235,18,9,3,900,0.07659574468085106,0.5,0.3333333333333333
2025-03-22,Email,Desktop,USA,187,13,5,1,240,0.06951871657754011,0.38461538461538464,0.2
2025-03-22,Direct,Mobile,India,443,22,8,2,500,0.04966139954853273,0.36363636363636365,0.25
2025-03-22,Partner,Mobile,USA,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-03-23,Organic,Desktop,USA,971,58,26,7,1540,0.05973223480947477,0.4482758620689655,0.2692307692307692
2025-03-23,Google,Desktop,India,522,28,11,2,440,0.05363984674329502,0.39285714285714285,0.18181818181818182
2025-03-23,LinkedIn,Desktop,Australia,431,38,20,7,2450,0.08816705336426914,0.5263157894736842,0.35
2025-03-23,Facebook,Tablet,UK,508,20,7,1,180,0.03937007874015748,0.35,0.14285714285714285
2025-03-23,Referral,Desktop,Germany,203,16,8,3,900,0.07881773399014778,0.5,0.375
2025-03-23,Email,Desktop,USA,50,3,1,0,0,0.06,0.3333333333333333,0.0
2025-03-23,Direct,Desktop,Australia,386,19,7,1,250,0.04922279792746114,0.3684210526315789,0.14285714285714285
2025-03-23,Partner,Desktop,Australia,146,14,8,3,1200,0.0958904109589041,0.5714285714285714,0.375
2025-03-24,Organic,Mobile,Germany,669,40,18,5,1100,0.059790732436472344,0.45,0.2777777777777778
2025-03-24,Google,Mobile,Germany,647,35,14,3,660,0.05409582689335394,0.4,0.21428571428571427
2025-03-24,LinkedIn,Tablet,UK,426,38,20,7,2450,0.0892018779342723,0.5263157894736842,0.35
2025-03-24,Facebook,Mobile,UK,575,23,8,1,180,0.04,0.34782608695652173,0.125
2025-03-24,Referral,Desktop,UK,326,26,13,4,1200,0.07975460122699386,0.5,0.3076923076923077
2025-03-24,Email,Desktop,Australia,127,8,3,0,0,0.06299212598425197,0.375,0.0
2025-03-24,Direct,Desktop,Australia,132,6,2,0,0,0.045454545454545456,0.3333333333333333,0.0
2025-03-24,Partner,Desktop,USA,356,35,21,8,3200,0.09831460674157304,0.6,0.38095238095238093
2025-03-25,Organic,Mobile,Germany,636,38,17,4,880,0.059748427672955975,0.4473684210526316,0.23529411764705882
2025-03-25,Google,Desktop,USA,732,40,16,4,880,0.0546448087431694,0.4,0.25
2025-03-25,LinkedIn,Desktop,Germany,198,17,9,3,1050,0.08585858585858586,0.5294117647058824,0.3333333333333333
2025-03-25,Facebook,Desktop,Australia,531,21,7,1,180,0.03954802259887006,0.3333333333333333,0.14285714285714285
2025-03-25,Referral,Desktop,USA,130,10,5,1,300,0.07692307692307693,0.5,0.2
2025-03-25,Email,Desktop,India,50,3,1,0,0,0.06,0.3333333333333333,0.0
2025-03-25,Direct,Desktop,Australia,407,20,8,2,500,0.04914004914004914,0.4,0.25
2025-03-25,Partner,Desktop,USA,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-03-26,Organic,Mobile,Germany,966,57,25,7,1540,0.059006211180124224,0.43859649122807015,0.28
2025-03-26,Google,Desktop,India,904,49,19,4,880,0.05420353982300885,0.3877551020408163,0.21052631578947367
2025-03-26,LinkedIn,Mobile,UK,153,13,7,2,700,0.08496732026143791,0.5384615384615384,0.2857142857142857
2025-03-26,Facebook,Mobile,Australia,633,25,8,1,180,0.03949447077409163,0.32,0.125
2025-03-26,Referral,Desktop,India,218,17,8,3,900,0.0779816513761468,0.47058823529411764,0.375
2025-03-26,Email,Desktop,Australia,50,3,1,0,0,0.06,0.3333333333333333,0.0
2025-03-26,Direct,Desktop,USA,295,14,5,1,250,0.04745762711864407,0.35714285714285715,0.2
2025-03-26,Partner,Desktop,Germany,50,5,3,1,400,0.1,0.6,0.3333333333333333
2025-03-27,Organic,Desktop,India,903,54,24,6,1320,0.059800664451827246,0.4444444444444444,0.25
2025-03-27,Google,Mobile,Germany,597,32,12,3,660,0.05360134003350084,0.375,0.25
2025-03-27,LinkedIn,Mobile,India,269,24,13,4,1400,0.08921933085501858,0.5416666666666666,0.3076923076923077
2025-03-27,Facebook,Desktop,USA,519,20,7,1,180,0.038535645472061654,0.35,0.14285714285714285
2025-03-27,Referral,Mobile,India,216,17,8,3,900,0.0787037037037037,0.47058823529411764,0.375
2025-03-27,Email,Desktop,Germany,294,20,9,2,480,0.06802721088435375,0.45,0.2222222222222222
2025-03-27,Direct,Desktop,Germany,249,12,4,1,250,0.04819277108433735,0.3333333333333333,0.25
