user_id,signup_date,channel,device,country,plan_type,last_stage,stage_order,converted_paid,monthly_revenue
6244,2025-05-22,direct,mobile,USA,enterprise,completed_profile,4,0,0
6245,2024-01-10,organic_search,mobile,Canada,starter,visited_site,1,0,0
6246,2024-12-07,social_media,desktop,Australia,professional,visited_site,1,0,0
6247,2025-04-12,organic_search,mobile,Australia,starter,visited_site,1,0,0
6248,2024-07-11,organic_search,mobile,Brazil,enterprise,visited_site,1,0,0
6249,2024-07-01,organic_search,desktop,USA,professional,visited_site,1,0,0
6250,2024-10-19,paid_ads,tablet,USA,enterprise,visited_site,1,0,0
6251,2024-08-10,referral,desktop,USA,enterprise,visited_site,1,0,0
6252,2024-07-24,organic_search,mobile,UK,professional,visited_site,1,0,0
6253,2024-04-17,social_media,tablet,India,starter,visited_site,1,0,0
6254,2024-06-12,social_media,mobile,India,starter,completed_onboard,3,0,0
6255,2025-06-08,paid_ads,mobile,India,starter,visited_site,1,0,0
6256,2025-03-27,paid_ads,desktop,Canada,starter,activated_feature,5,0,0
6257,2025-04-10,direct,desktop,USA,enterprise,started_trial,6,0,0
6258,2024-12-18,organic_search,mobile,India,professional,visited_site,1,0,0
6259,2024-12-16,paid_ads,desktop,USA,professional,signed_up,2,0,0
6260,2025-07-10,paid_ads,mobile,Australia,professional,visited_site,1,0,0
6261,2024-03-07,referral,desktop,Germany,professional,visited_site,1,0,0
6262,2025-03-12,organic_search,mobile,USA,professional,completed_profile,4,0,0
6263,2024-05-27,organic_search,mobile,USA,professional,completed_onboard,3,0,0
6264,2025-02-19,paid_ads,desktop,USA,starter,visited_site,1,0,0
6265,2024-06-02,paid_ads,desktop,Brazil,starter,activated_feature,5,0,0
6266,2024-08-09,organic_search,desktop,USA,starter,visited_site,1,0,0
6267,2025-11-25,organic_search,desktop,USA,starter,completed_profile,4,0,0
6268,2025-01-18,paid_ads,desktop,UK,professional,visited_site,1,0,0
6269,2025-07-16,organic_search,desktop,Australia,enterprise,signed_up,2,0,0
6270,2025-04-01,social_media,desktop,Germany,starter,visited_site,1,0,0
6271,2024-12-24,paid_ads,desktop,UK,starter,signed_up,2,0,0
6272,2025-08-15,direct,desktop,Brazil,starter,visited_site,1,0,0
6273,2024-12-03,social_media,desktop,Brazil,enterprise,signed_up,2,0,0
6274,2025-04-05,organic_search,mobile,India,professional,visited_site,1,0,0
6275,2025-09-11,paid_ads,mobile,USA,starter,signed_up,2,0,0
6276,2025-12-22,organic_search,desktop,UK,professional,visited_site,1,0,0
6277,2025-04-24,organic_search,mobile,Germany,professional,visited_site,1,0,0
6278,2024-12-06,organic_search,desktop,Brazil,starter,signed_up,2,0,0
6279,2024-03-15,organic_search,tablet,USA,professional,visited_site,1,0,0
6280,2024-12-11,social_media,desktop,Germany,professional,started_trial,6,0,0
6281,2024-01-16,paid_ads,mobile,Germany,professional,visited_site,1,0,0
6282,2025-11-10,direct,mobile,Canada,professional,visited_site,1,0,0
6283,2025-01-31,organic_search,mobile,Brazil,professional,visited_site,1,0,0
6284,2025-11-28,paid_ads,mobile,Brazil,professional,visited_site,1,0,0
6285,2024-05-20,paid_ads,mobile,Australia,professional,started_trial,6,0,0
6286,2025-08-21,paid_ads,mobile,Germany,starter,visited_site,1,0,0
6287,2025-03-16,paid_ads,desktop,USA,starter,signed_up,2,0,0
6288,2025-08-24,direct,mobile,UK,professional,visited_site,1,0,0
6289,2025-10-17,referral,mobile,Germany,enterprise,visited_site,1,0,0
6290,2025-12-25,organic_search,mobile,UK,professional,completed_onboard,3,0,0
6291,2025-03-24,organic_search,desktop,Australia,starter,visited_site,1,0,0
6292,2024-04-06,direct,mobile,India,starter,signed_up,2,0,0
6293,2024-05-03,direct,mobile,Brazil,starter,visited_site,1,0,0
6294,2025-04-04,social_media,desktop,Brazil,starter,completed_onboard,3,0,0
6295,2025-03-04,organic_search,mobile,USA,enterprise,visited_site,1,0,0
6296,2024-08-15,paid_ads,desktop,India,starter,signed_up,2,0,0
6297,2024-01-18,paid_ads,mobile,Australia,professional,visited_site,1,0,0
6298,2024-02-27,social_media,mobile,Brazil,professional,activated_feature,5,0,0
6299,2024-06-19,social_media,desktop,USA,professional,signed_up,2,0,0
6300,2025-08-28,paid_ads,mobile,USA,starter,visited_site,1,0,0
6301,2025-09-02,social_media,desktop,Germany,professional,visited_site,1,0,0
6302,2025-10-30,referral,desktop,Canada,starter,signed_up,2,0,0
6303,2024-05-14,organic_search,mobile,India,starter,signed_up,2,0,0
6304,2025-10-02,paid_ads,desktop,USA,enterprise,signed_up,2,0,0
6305,2025-07-24,organic_search,mobile,USA,professional,visited_site,1,0,0
6306,2024-04-15,paid_ads,desktop,Germany,professional,visited_site,1,0,0
6307,2024-11-22,social_media,desktop,Canada,enterprise,visited_site,1,0,0
6308,2024-05-11,organic_search,mobile,Australia,professional,visited_site,1,0,0
6309,2025-06-15,organic_search,mobile,India,enterprise,visited_site,1,0,0
6310,2025-08-27,organic_search,tablet,Brazil,professional,visited_site,1,0,0
6311,2024-09-14,social_media,desktop,Australia,starter,signed_up,2,0,0
6312,2025-12-03,paid_ads,mobile,USA,starter,visited_site,1,0,0
6313,2025-07-15,social_media,mobile,USA,starter,visited_site,1,0,0
6314,2025-07-05,organic_search,desktop,Australia,starter,visited_site,1,0,0
6315,2025-01-25,direct,desktop,UK,starter,visited_site,1,0,0
6316,2025-07-23,paid_ads,desktop,India,professional,visited_site,1,0,0
6317,2024-06-21,organic_search,desktop,Canada,starter,visited_site,1,0,0
6318,2024-11-30,paid_ads,desktop,Canada,starter,signed_up,2,0,0
6319,2025-06-21,organic_search,mobile,UK,starter,visited_site,1,0,0
6320,2025-12-03,referral,tablet,USA,professional,signed_up,2,0,0
6321,2025-04-16,organic_search,mobile,Canada,professional,visited_site,1,0,0
6322,2024-02-09,organic_search,desktop,Germany,professional,signed_up,2,0,0
6323,2025-12-01,organic_search,desktop,UK,professional,visited_site,1,0,0
6324,2024-09-21,paid_ads,tablet,Brazil,enterprise,visited_site,1,0,0
6325,2025-12-10,referral,desktop,India,enterprise,visited_site,1,0,0
6326,2025-05-18,organic_search,mobile,Germany,starter,signed_up,2,0,0
6327,2024-07-11,organic_search,desktop,UK,professional,completed_profile,4,0,0
6328,2024-11-05,referral,mobile,Germany,enterprise,visited_site,1,0,0
6329,2025-06-27,paid_ads,mobile,India,professional,visited_site,1,0,0
6330,2025-11-20,social_media,desktop,USA,starter,completed_onboard,3,0,0
6331,2024-07-05,paid_ads,mobile,USA,starter,visited_site,1,0,0
6332,2024-04-13,organic_search,desktop,India,starter,visited_site,1,0,0
6333,2024-01-10,organic_search,desktop,Canada,starter,visited_site,1,0,0
6334,2025-11-22,referral,desktop,USA,enterprise,visited_site,1,0,0
6335,2024-11-20,paid_ads,mobile,USA,professional,completed_profile,4,0,0
6336,2025-04-15,organic_search,tablet,Brazil,starter,visited_site,1,0,0
6337,2024-03-20,direct,desktop,India,starter,converted_paid,7,1,21
6338,2024-04-15,paid_ads,desktop,Australia,starter,completed_onboard,3,0,0
6339,2024-12-28,direct,tablet,Canada,starter,signed_up,2,0,0
6340,2025-12-10,organic_search,desktop,USA,professional,completed_onboard,3,0,0
6341,2025-08-24,social_media,mobile,India,enterprise,visited_site,1,0,0
6342,2024-08-12,paid_ads,desktop,USA,starter,visited_site,1,0,0
6343,2025-09-21,organic_search,mobile,USA,professional,visited_site,1,0,0
6344,2024-10-15,paid_ads,mobile,Australia,professional,completed_onboard,3,0,0
6345,2025-06-19,organic_search,desktop,India,enterprise,activated_feature,5,0,0
6346,2024-04-16,organic_search,mobile,Australia,starter,visited_site,1,0,0
6347,2025-09-07,referral,tablet,UK,starter,visited_site,1,0,0
6348,2025-01-26,social_media,mobile,USA,starter,completed_onboard,3,0,0
6349,2024-04-07,referral,mobile,USA,starter,activated_feature,5,0,0
6350,2025-02-21,organic_search,mobile,India,starter,visited_site,1,0,0
6351,2024-06-29,organic_search,desktop,India,starter,visited_site,1,0,0
6352,2024-05-24,paid_ads,mobile,Australia,professional,completed_onboard,3,0,0
6353,2025-04-22,paid_ads,tablet,UK,starter,converted_paid,7,1,25
6354,2024-05-07,paid_ads,desktop,USA,enterprise,signed_up,2,0,0
6355,2024-04-25,paid_ads,mobile,India,professional,completed_onboard,3,0,0
6356,2025-04-16,paid_ads,tablet,India,starter,visited_site,1,0,0
6357,2024-04-24,social_media,desktop,UK,professional,visited_site,1,0,0
6358,2024-01-28,organic_search,mobile,India,professional,completed_onboard,3,0,0
6359,2025-02-02,organic_search,mobile,India,starter,visited_site,1,0,0
6360,2025-01-25,organic_search,desktop,USA,starter,visited_site,1,0,0
6361,2024-11-19,social_media,desktop,UK,professional,signed_up,2,0,0
6362,2024-09-15,referral,desktop,UK,starter,visited_site,1,0,0
6363,2025-07-21,social_media,desktop,Australia,starter,completed_profile,4,0,0
6364,2024-03-06,paid_ads,desktop,Germany,starter,completed_onboard,3,0,0
6365,2024-12-22,paid_ads,mobile,India,starter,visited_site,1,0,0
6366,2024-12-03,referral,tablet,Canada,professional,visited_site,1,0,0
6367,2024-06-22,organic_search,desktop,Australia,enterprise,visited_site,1,0,0
6368,2025-07-25,organic_search,mobile,India,enterprise,visited_site,1,0,0
6369,2024-04-08,social_media,mobile,USA,starter,signed_up,2,0,0
6370,2025-07-16,referral,tablet,India,starter,completed_onboard,3,0,0
6371,2025-10-30,social_media,desktop,UK,professional,visited_site,1,0,0
6372,2024-08-25,social_media,desktop,India,starter,visited_site,1,0,0
6373,2025-10-29,organic_search,mobile,USA,enterprise,started_trial,6,0,0
6374,2025-01-13,organic_search,mobile,Germany,starter,completed_onboard,3,0,0
6375,2025-07-09,organic_search,mobile,Germany,professional,visited_site,1,0,0
6376,2025-10-25,referral,desktop,USA,professional,converted_paid,7,1,77
6377,2025-08-22,direct,desktop,Germany,starter,completed_onboard,3,0,0
6378,2025-08-15,organic_search,mobile,Canada,starter,activated_feature,5,0,0
6379,2025-05-18,referral,desktop,India,professional,visited_site,1,0,0
6380,2024-08-11,organic_search,mobile,UK,professional,visited_site,1,0,0
6381,2025-06-06,social_media,mobile,Germany,starter,visited_site,1,0,0
6382,2025-03-28,social_media,mobile,Germany,enterprise,visited_site,1,0,0
6383,2024-08-14,paid_ads,desktop,India,professional,signed_up,2,0,0
6384,2025-06-04,organic_search,mobile,Canada,enterprise,visited_site,1,0,0
6385,2025-06-10,organic_search,desktop,USA,professional,signed_up,2,0,0
6386,2024-02-04,organic_search,desktop,India,starter,signed_up,2,0,0
6387,2024-09-09,organic_search,tablet,USA,professional,signed_up,2,0,0
6388,2025-08-11,paid_ads,desktop,Australia,starter,visited_site,1,0,0
6389,2025-10-30,social_media,mobile,USA,starter,visited_site,1,0,0
6390,2025-05-28,organic_search,mobile,Germany,professional,signed_up,2,0,0
6391,2024-03-24,social_media,tablet,UK,starter,signed_up,2,0,0
6392,2024-08-13,organic_search,tablet,USA,enterprise,visited_site,1,0,0
6393,2024-05-27,organic_search,tablet,Germany,starter,visited_site,1,0,0
6394,2025-01-17,direct,desktop,UK,professional,started_trial,6,0,0
6395,2024-03-23,paid_ads,desktop,USA,starter,visited_site,1,0,0
6396,2024-03-20,paid_ads,mobile,UK,starter,visited_site,1,0,0
6397,2025-08-08,organic_search,desktop,India,starter,visited_site,1,0,0
6398,2025-02-27,social_media,mobile,Brazil,starter,signed_up,2,0,0
6399,2024-09-10,paid_ads,desktop,India,starter,visited_site,1,0,0
6400,2025-10-14,social_media,mobile,USA,professional,signed_up,2,0,0
6401,2025-02-16,organic_search,mobile,Germany,starter,completed_onboard,3,0,0
6402,2025-01-30,social_media,mobile,USA,starter,visited_site,1,0,0
6403,2024-08-27,paid_ads,desktop,USA,professional,completed_profile,4,0,0
6404,2024-01-30,referral,mobile,India,enterprise,visited_site,1,0,0
6405,2025-03-08,referral,mobile,Brazil,starter,visited_site,1,0,0
6406,2024-06-06,direct,desktop,India,starter,visited_site,1,0,0
6407,2024-12-18,direct,mobile,Germany,starter,visited_site,1,0,0
6408,2025-12-22,paid_ads,desktop,USA,starter,signed_up,2,0,0
6409,2024-04-04,social_media,desktop,Brazil,starter,visited_site,1,0,0
6410,2024-05-10,referral,desktop,Germany,professional,visited_site,1,0,0
6411,2025-02-03,social_media,mobile,India,starter,visited_site,1,0,0
6412,2025-07-04,organic_search,desktop,Canada,starter,visited_site,1,0,0
6413,2025-03-09,paid_ads,mobile,Germany,professional,visited_site,1,0,0
6414,2025-12-14,paid_ads,desktop,Brazil,starter,visited_site,1,0,0
6415,2025-07-07,paid_ads,tablet,Brazil,professional,converted_paid,7,1,77
6416,2025-03-27,social_media,mobile,UK,enterprise,completed_profile,4,0,0
6417,2025-01-30,organic_search,mobile,USA,starter,completed_profile,4,0,0
6418,2025-11-03,organic_search,mobile,Canada,starter,visited_site,1,0,0
6419,2025-07-16,organic_search,mobile,USA,starter,visited_site,1,0,0
6420,2024-06-09,social_media,mobile,USA,enterprise,signed_up,2,0,0
6421,2024-03-18,social_media,desktop,Brazil,enterprise,visited_site,1,0,0
6422,2025-12-08,organic_search,mobile,India,professional,visited_site,1,0,0
6423,2025-12-26,paid_ads,mobile,India,professional,signed_up,2,0,0
6424,2025-09-04,social_media,desktop,Canada,professional,visited_site,1,0,0
6425,2025-01-03,direct,desktop,India,starter,visited_site,1,0,0
6426,2025-06-17,paid_ads,mobile,Brazil,enterprise,visited_site,1,0,0
6427,2024-12-07,organic_search,desktop,India,professional,visited_site,1,0,0
6428,2024-01-09,social_media,mobile,UK,starter,visited_site,1,0,0
6429,2024-01-31,organic_search,mobile,Germany,starter,visited_site,1,0,0
6430,2024-01-12,social_media,mobile,India,starter,visited_site,1,0,0
6431,2025-05-27,paid_ads,mobile,India,professional,visited_site,1,0,0
6432,2024-11-21,social_media,mobile,USA,enterprise,visited_site,1,0,0
6433,2024-10-17,direct,tablet,USA,professional,visited_site,1,0,0
6434,2025-12-07,organic_search,mobile,UK,starter,visited_site,1,0,0
6435,2024-04-27,direct,desktop,USA,starter,visited_site,1,0,0
6436,2025-03-23,social_media,desktop,USA,professional,visited_site,1,0,0
6437,2025-10-05,paid_ads,mobile,Germany,professional,started_trial,6,0,0
6438,2025-12-25,organic_search,mobile,UK,professional,visited_site,1,0,0
6439,2025-03-17,organic_search,desktop,India,professional,visited_site,1,0,0
6440,2024-04-02,paid_ads,mobile,Australia,professional,visited_site,1,0,0
6441,2025-06-03,paid_ads,mobile,USA,starter,activated_feature,5,0,0
6442,2024-08-23,organic_search,desktop,India,starter,visited_site,1,0,0
6443,2024-09-26,referral,mobile,Germany,starter,visited_site,1,0,0
6444,2025-09-20,organic_search,tablet,USA,professional,visited_site,1,0,0
6445,2025-01-25,organic_search,mobile,Australia,starter,signed_up,2,0,0
6446,2024-12-13,organic_search,mobile,India,starter,visited_site,1,0,0
6447,2024-12-31,paid_ads,mobile,Australia,starter,visited_site,1,0,0
6448,2025-09-20,social_media,desktop,Canada,enterprise,completed_onboard,3,0,0
6449,2024-08-07,organic_search,mobile,USA,professional,visited_site,1,0,0
6450,2024-12-21,organic_search,mobile,USA,enterprise,signed_up,2,0,0
6451,2025-06-08,paid_ads,mobile,India,professional,converted_paid,7,1,148
6452,2024-01-21,referral,mobile,Canada,professional,activated_feature,5,0,0
6453,2024-02-27,paid_ads,desktop,Australia,starter,visited_site,1,0,0
6454,2025-11-12,referral,mobile,India,professional,signed_up,2,0,0
6455,2024-06-18,referral,desktop,India,professional,completed_onboard,3,0,0
6456,2025-07-08,direct,tablet,UK,starter,visited_site,1,0,0
6457,2025-05-16,paid_ads,tablet,Canada,starter,converted_paid,7,1,22
6458,2025-10-17,organic_search,desktop,India,enterprise,signed_up,2,0,0
6459,2025-01-25,organic_search,desktop,USA,starter,visited_site,1,0,0
6460,2024-03-06,organic_search,desktop,UK,professional,visited_site,1,0,0
6461,2024-11-15,social_media,desktop,Brazil,starter,signed_up,2,0,0
6462,2025-10-01,social_media,desktop,Canada,professional,visited_site,1,0,0
6463,2025-02-22,social_media,desktop,Australia,professional,visited_site,1,0,0
6464,2024-09-26,organic_search,desktop,India,starter,visited_site,1,0,0
6465,2024-02-18,paid_ads,desktop,Brazil,starter,completed_profile,4,0,0
6466,2024-10-09,organic_search,tablet,USA,starter,completed_onboard,3,0,0
6467,2024-12-22,organic_search,desktop,UK,starter,signed_up,2,0,0
6468,2025-04-12,paid_ads,desktop,USA,professional,signed_up,2,0,0
6469,2025-03-17,organic_search,desktop,UK,enterprise,visited_site,1,0,0
6470,2024-09-03,paid_ads,mobile,Canada,starter,completed_profile,4,0,0
6471,2024-11-10,organic_search,desktop,Brazil,enterprise,completed_profile,4,0,0
6472,2024-03-25,paid_ads,mobile,Australia,starter,visited_site,1,0,0
6473,2025-01-06,organic_search,desktop,UK,professional,signed_up,2,0,0
6474,2025-07-09,social_media,mobile,UK,starter,visited_site,1,0,0
6475,2025-09-03,social_media,desktop,USA,starter,signed_up,2,0,0
6476,2025-11-12,organic_search,desktop,USA,enterprise,visited_site,1,0,0
6477,2025-05-13,organic_search,desktop,Australia,professional,visited_site,1,0,0
6478,2024-08-25,paid_ads,mobile,Germany,professional,visited_site,1,0,0
6479,2024-05-11,organic_search,mobile,Australia,enterprise,visited_site,1,0,0
6480,2024-04-17,social_media,desktop,UK,starter,visited_site,1,0,0
6481,2024-07-21,social_media,desktop,Germany,starter,visited_site,1,0,0
6482,2025-06-14,organic_search,mobile,Australia,professional,visited_site,1,0,0
6483,2024-01-25,social_media,mobile,USA,professional,visited_site,1,0,0
6484,2024-03-18,direct,desktop,USA,starter,visited_site,1,0,0
6485,2025-07-31,referral,tablet,Brazil,professional,visited_site,1,0,0
6486,2025-06-27,direct,mobile,USA,starter,signed_up,2,0,0
6487,2024-06-17,direct,desktop,UK,starter,activated_feature,5,0,0
6488,2024-06-11,organic_search,desktop,UK,enterprise,signed_up,2,0,0
6489,2024-04-25,organic_search,mobile,UK,starter,visited_site,1,0,0
6490,2025-12-30,referral,desktop,Germany,professional,visited_site,1,0,0
6491,2024-02-17,organic_search,desktop,Australia,starter,visited_site,1,0,0
6492,2024-08-16,referral,desktop,Germany,professional,activated_feature,5,0,0
6493,2025-10-07,paid_ads,desktop,Canada,professional,activated_feature,5,0,0
6494,2025-08-24,organic_search,mobile,India,professional,started_trial,6,0,0
6495,2024-11-27,direct,mobile,USA,starter,visited_site,1,0,0
6496,2024-05-17,direct,tablet,Australia,starter,visited_site,1,0,0
6497,2025-06-04,social_media,desktop,India,starter,signed_up,2,0,0
6498,2025-06-11,social_media,tablet,USA,professional,visited_site,1,0,0
6499,2025-11-06,referral,desktop,India,professional,visited_site,1,0,0
6500,2025-05-24,organic_search,desktop,Canada,starter,visited_site,1,0,0
6501,2024-08-28,referral,mobile,India,starter,completed_onboard,3,0,0
6502,2025-03-25,organic_search,desktop,Canada,starter,started_trial,6,0,0
6503,2025-02-03,referral,mobile,USA,professional,signed_up,2,0,0
6504,2025-12-16,paid_ads,desktop,USA,starter,visited_site,1,0,0
6505,2025-03-12,organic_search,tablet,UK,enterprise,visited_site,1,0,0
6506,2025-04-14,direct,mobile,UK,starter,signed_up,2,0,0
6507,2025-08-20,direct,mobile,USA,enterprise,visited_site,1,0,0
6508,2025-02-12,paid_ads,desktop,Canada,professional,visited_site,1,0,0
6509,2025-08-21,social_media,mobile,Germany,starter,visited_site,1,0,0
6510,2025-09-01,social_media,desktop,Canada,starter,visited_site,1,0,0
6511,2024-03-29,paid_ads,desktop,India,professional,visited_site,1,0,0
6512,2024-06-07,direct,desktop,UK,enterprise,completed_onboard,3,0,0
6513,2025-03-10,social_media,desktop,UK,starter,visited_site,1,0,0
6514,2024-07-01,paid_ads,desktop,USA,starter,visited_site,1,0,0
6515,2024-11-04,paid_ads,desktop,USA,professional,visited_site,1,0,0
6516,2025-06-30,paid_ads,tablet,Germany,starter,visited_site,1,0,0
6517,2024-01-23,social_media,desktop,UK,starter,visited_site,1,0,0
6518,2025-01-10,social_media,desktop,UK,professional,visited_site,1,0,0
6519,2025-09-28,referral,mobile,UK,starter,signed_up,2,0,0
6520,2025-08-20,social_media,mobile,USA,enterprise,visited_site,1,0,0
6521,2024-08-07,organic_search,desktop,UK,professional,visited_site,1,0,0
6522,2025-08-20,organic_search,desktop,India,starter,visited_site,1,0,0
6523,2024-07-07,social_media,mobile,Australia,starter,completed_onboard,3,0,0
6524,2025-12-28,social_media,mobile,Germany,professional,signed_up,2,0,0
6525,2025-11-07,social_media,mobile,UK,enterprise,activated_feature,5,0,0
6526,2025-01-13,organic_search,desktop,Australia,professional,visited_site,1,0,0
6527,2025-10-23,direct,mobile,India,starter,completed_onboard,3,0,0
6528,2024-05-10,paid_ads,mobile,USA,starter,signed_up,2,0,0
6529,2025-12-09,social_media,tablet,UK,starter,completed_onboard,3,0,0
6530,2024-06-06,paid_ads,desktop,Canada,professional,signed_up,2,0,0
6531,2024-07-06,social_media,mobile,USA,starter,converted_paid,7,1,16
6532,2024-11-30,referral,desktop,India,starter,visited_site,1,0,0
6533,2024-12-08,paid_ads,mobile,USA,professional,visited_site,1,0,0
6534,2025-05-28,organic_search,mobile,India,professional,visited_site,1,0,0
6535,2024-04-03,direct,mobile,Brazil,starter,visited_site,1,0,0
6536,2025-02-07,direct,mobile,Brazil,starter,completed_profile,4,0,0
6537,2024-05-09,paid_ads,desktop,Brazil,enterprise,visited_site,1,0,0
6538,2024-05-13,social_media,mobile,UK,starter,visited_site,1,0,0
6539,2025-03-23,paid_ads,mobile,USA,starter,signed_up,2,0,0
6540,2025-03-11,social_media,desktop,Canada,starter,completed_onboard,3,0,0
6541,2024-03-07,organic_search,mobile,Australia,professional,visited_site,1,0,0
6542,2025-06-29,organic_search,mobile,USA,enterprise,visited_site,1,0,0
6543,2025-11-24,paid_ads,desktop,India,starter,started_trial,6,0,0
6544,2025-07-14,social_media,mobile,Canada,starter,visited_site,1,0,0
6545,2025-09-13,organic_search,tablet,UK,enterprise,visited_site,1,0,0
6546,2025-06-14,direct,desktop,USA,starter,activated_feature,5,0,0
6547,2024-12-16,paid_ads,desktop,USA,professional,visited_site,1,0,0
6548,2025-12-27,referral,desktop,Australia,professional,completed_profile,4,0,0
6549,2025-02-15,organic_search,desktop,Germany,professional,visited_site,1,0,0
6550,2025-10-10,paid_ads,desktop,Brazil,starter,started_trial,6,0,0
6551,2025-06-01,organic_search,desktop,UK,enterprise,completed_profile,4,0,0
6552,2024-03-26,social_media,desktop,India,starter,visited_site,1,0,0
6553,2024-05-22,organic_search,tablet,Canada,starter,visited_site,1,0,0
6554,2025-03-17,paid_ads,tablet,USA,starter,signed_up,2,0,0
6555,2025-08-16,referral,mobile,USA,professional,visited_site,1,0,0
6556,2024-04-06,paid_ads,desktop,Germany,starter,visited_site,1,0,0
6557,2025-04-06,organic_search,mobile,India,starter,visited_site,1,0,0
6558,2025-05-07,referral,mobile,USA,starter,visited_site,1,0,0
6559,2025-06-28,organic_search,desktop,India,professional,completed_profile,4,0,0
6560,2025-06-16,direct,tablet,Germany,starter,visited_site,1,0,0
6561,2025-04-14,social_media,desktop,USA,starter,started_trial,6,0,0
6562,2025-05-02,direct,desktop,USA,professional,visited_site,1,0,0
6563,2025-02-07,organic_search,mobile,UK,starter,visited_site,1,0,0
6564,2025-12-20,organic_search,desktop,USA,starter,visited_site,1,0,0
6565,2025-12-05,paid_ads,desktop,Australia,enterprise,signed_up,2,0,0
6566,2025-10-06,paid_ads,desktop,USA,starter,visited_site,1,0,0
6567,2024-10-15,direct,mobile,India,starter,visited_site,1,0,0
6568,2024-06-20,paid_ads,mobile,USA,starter,visited_site,1,0,0
6569,2024-04-17,organic_search,desktop,India,starter,visited_site,1,0,0
6570,2025-01-04,organic_search,desktop,Australia,starter,visited_site,1,0,0
6571,2025-01-19,social_media,desktop,UK,professional,visited_site,1,0,0
6572,2025-10-02,referral,mobile,USA,starter,visited_site,1,0,0
6573,2024-10-12,organic_search,mobile,Australia,professional,signed_up,2,0,0
6574,2025-05-20,direct,desktop,Australia,professional,visited_site,1,0,0
6575,2024-09-18,organic_search,mobile,India,enterprise,visited_site,1,0,0
6576,2024-03-16,organic_search,desktop,USA,professional,visited_site,1,0,0
6577,2025-08-07,organic_search,mobile,Australia,starter,activated_feature,5,0,0
6578,2024-01-23,direct,desktop,UK,starter,visited_site,1,0,0
6579,2025-09-02,organic_search,mobile,UK,professional,visited_site,1,0,0
6580,2025-01-27,paid_ads,desktop,India,professional,visited_site,1,0,0
6581,2025-07-27,referral,mobile,USA,starter,visited_site,1,0,0
6582,2025-04-13,organic_search,tablet,Brazil,starter,visited_site,1,0,0
6583,2024-09-17,direct,desktop,India,starter,converted_paid,7,1,10
6584,2024-06-11,organic_search,tablet,India,enterprise,activated_feature,5,0,0
6585,2025-06-20,social_media,desktop,India,starter,completed_onboard,3,0,0
6586,2025-09-11,direct,desktop,USA,starter,visited_site,1,0,0
6587,2024-08-30,organic_search,mobile,Germany,starter,signed_up,2,0,0
6588,2024-06-16,organic_search,desktop,USA,starter,visited_site,1,0,0
6589,2025-10-22,referral,mobile,Brazil,starter,activated_feature,5,0,0
6590,2025-07-29,organic_search,desktop,India,professional,visited_site,1,0,0
6591,2024-01-11,organic_search,tablet,USA,starter,completed_onboard,3,0,0
6592,2024-01-16,organic_search,mobile,Germany,enterprise,visited_site,1,0,0
6593,2025-04-29,social_media,mobile,Germany,starter,visited_site,1,0,0
6594,2024-11-21,paid_ads,mobile,USA,professional,started_trial,6,0,0
6595,2025-07-11,organic_search,mobile,USA,professional,completed_onboard,3,0,0
6596,2025-08-13,organic_search,desktop,Australia,starter,signed_up,2,0,0
6597,2024-11-14,referral,mobile,Canada,starter,visited_site,1,0,0
6598,2024-10-16,organic_search,mobile,Australia,professional,visited_site,1,0,0
6599,2024-07-10,paid_ads,desktop,Australia,starter,converted_paid,7,1,23
6600,2025-02-11,paid_ads,mobile,Brazil,enterprise,visited_site,1,0,0
6601,2024-01-21,organic_search,mobile,USA,professional,visited_site,1,0,0
6602,2024-07-16,social_media,mobile,India,starter,signed_up,2,0,0
6603,2025-07-10,paid_ads,mobile,India,starter,visited_site,1,0,0
6604,2024-08-31,paid_ads,desktop,Brazil,professional,visited_site,1,0,0
6605,2025-09-02,organic_search,mobile,USA,professional,signed_up,2,0,0
6606,2025-03-26,social_media,desktop,India,starter,visited_site,1,0,0
6607,2024-04-28,paid_ads,desktop,Australia,starter,visited_site,1,0,0
6608,2025-03-15,social_media,desktop,Canada,professional,visited_site,1,0,0
6609,2024-04-14,paid_ads,mobile,UK,starter,visited_site,1,0,0
6610,2025-03-09,organic_search,tablet,USA,enterprise,started_trial,6,0,0
6611,2024-09-01,organic_search,desktop,USA,professional,visited_site,1,0,0
6612,2024-11-08,organic_search,desktop,Brazil,starter,visited_site,1,0,0
6613,2025-08-21,organic_search,mobile,India,professional,visited_site,1,0,0
6614,2024-03-12,organic_search,mobile,India,starter,visited_site,1,0,0
6615,2024-02-12,paid_ads,mobile,UK,starter,visited_site,1,0,0
6616,2025-03-31,referral,mobile,USA,starter,visited_site,1,0,0
6617,2024-08-28,paid_ads,mobile,USA,starter,visited_site,1,0,0
6618,2025-07-01,organic_search,desktop,UK,professional,signed_up,2,0,0
6619,2025-08-01,organic_search,mobile,Germany,starter,visited_site,1,0,0
6620,2025-08-17,social_media,mobile,India,starter,visited_site,1,0,0
6621,2025-01-09,paid_ads,mobile,India,starter,visited_site,1,0,0
6622,2024-06-02,social_media,desktop,UK,starter,visited_site,1,0,0
6623,2025-03-26,paid_ads,tablet,USA,professional,visited_site,1,0,0
6624,2025-12-13,paid_ads,desktop,USA,enterprise,visited_site,1,0,0
6625,2024-08-14,direct,desktop,Germany,professional,signed_up,2,0,0
